"","tDd","reD","NpDd"
"580",0.0302415715578683,"10^5",0.0316076023591111
"581",0.0330192724889463,"10^5",0.0343669754417139
"582",0.0360521064063423,"10^5",0.037367401369973
"583",0.0393635073810104,"10^5",0.0406296539650317
"584",0.0429790619130723,"10^5",0.0441761388336826
"585",0.0469267066333328,"10^5",0.0480309726727818
"586",0.0512369441637602,"10^5",0.0522200585141493
"587",0.0559430788048429,"10^5",0.0567711561526759
"588",0.061081473870927,"10^5",0.0617139466226554
"589",0.066691832661912,"10^5",0.0670800890039358
"590",0.0728175052423136,"10^5",0.072903267020113
"591",0.0795058233981114,"10^5",0.0792192219064002
"592",0.0868084663595217,"10^5",0.0860657669156801
"593",0.09478186011556,"10^5",0.0934827776912852
"594",0.103487613405812,"10^5",0.101512151541529
"595",0.112992993758228,"10^5",0.110197727545329
"596",0.123371447251193,"10^5",0.119585158248724
"597",0.134703166015951,"10^5",0.129721722726175
"598",0.14707570786437,"10^5",0.140656069639909
"599",0.160584672829767,"10^5",0.152437878058725
"600",0.175334441848303,"10^5",0.165117422785487
"601",0.191438983288556,"10^5",0.178745030235106
"602",0.20902273356118,"10^5",0.193370410311089
"603",0.228221558612926,"10^5",0.209041849501362
"604",0.249183803734285,"10^5",0.225805250701687
"605",0.272071439792412,"10^5",0.243703006207593
"606",0.297061314746,"10^5",0.262772692239528
"607",0.324346520112336,"10^5",0.283045576396466
"608",0.354137882944917,"10^5",0.304544934167769
"609",0.386665594849828,"10^5",0.327284177099048
"610",0.422180990627953,"10^5",0.351264804202552
"611",0.460958490286219,"10^5",0.376474200065366
"612",0.503297719423376,"10^5",0.402883318160225
"613",0.549525824374092,"10^5",0.430444307109459
"614",0.6,"10^5",0.459088160708406
"615",0.000899660387264576,"10^6",0.00107192004829839
"616",0.000982294568182617,"10^6",0.00116579941273481
"617",0.00107251873300198,"10^6",0.00126792012198625
"618",0.00117103002490219,"10^6",0.00137900718307873
"619",0.00127858961995388,"10^6",0.00149984950503136
"620",0.00139602860856651,"10^6",0.00163130554091401
"621",0.00152425441714945,"10^6",0.00177430942872852
"622",0.00166425781960537,"10^6",0.00192987767544197
"623",0.00181712059283214,"10^6",0.0020991164320058
"624",0.00198402387538584,"10^6",0.00228322941190194
"625",0.00216625729389038,"10^6",0.00248352651025295
"626",0.00236522892771171,"10^6",0.00270143318543879
"627",0.00258247618889143,"10^6",0.00293850067157476
"628",0.00281967770140687,"10^6",0.00319641709581666
"629",0.00307866627154617,"10^6",0.00347701958142451
"630",0.00336144304961765,"10^6",0.00378230742577074
"631",0.00367019299241813,"10^6",0.00411445644905899
"632",0.00400730174593538,"10^6",0.00447583461851456
"633",0.0043753740787338,"10^6",0.00486901905983454
"634",0.00477725400845429,"10^6",0.00529681457571409
"635",0.00521604677694144,"10^6",0.00576227379774832
"636",0.00569514284379537,"10^6",0.00626871910601721
"637",0.00621824408374123,"10^6",0.00681976646123443
"638",0.00678939239023802,"10^6",0.00741935130727725
"639",0.00741300090634078,"10^6",0.00807175672347154
"640",0.00809388812413047,"10^6",0.0087816440341152
"641",0.00883731511619062,"10^6",0.00955408611949265
"642",0.00964902618681073,"10^6",0.0103946037133979
"643",0.0105352932570195,"10^6",0.0113092050096411
"644",0.0115029643264017,"10^6",0.0123044289246586
"645",0.0125595163861537,"10^6",0.0133873923635458
"646",0.0137131131922241,"10^6",0.0145658417952956
"647",0.0149726683449426,"10^6",0.0158482093606002
"648",0.016347914162538,"10^6",0.0172436736025143
"649",0.0178494768807179,"10^6",0.0187622247379093
"650",0.0194889587593613,"10^6",0.0204147341954619
"651",0.0212790277307449,"10^6",0.0222130279588551
"652",0.0232335152819961,"10^6",0.0241699630944404
"653",0.02536752332809,"10^6",0.0262995067482415
"654",0.0276975409011762,"10^6",0.0286168168729461
"655",0.0302415715578683,"10^6",0.0311383239993821
"656",0.0330192724889463,"10^6",0.0338818134750995
"657",0.0360521064063423,"10^6",0.0368665077234892
"658",0.0393635073810104,"10^6",0.0401131481824329
"659",0.0429790619130723,"10^6",0.0436440765993182
"660",0.0469267066333328,"10^6",0.0474833152549981
"661",0.0512369441637602,"10^6",0.0516566454281324
"662",0.0559430788048429,"10^6",0.0561916829782674
"663",0.061081473870927,"10^6",0.061117949324935
"664",0.066691832661912,"10^6",0.0664669353968063
"665",0.0728175052423136,"10^6",0.0722721552784748
"666",0.0795058233981114,"10^6",0.0785691854477396
"667",0.0868084663595217,"10^6",0.085395684529037
"668",0.09478186011556,"10^6",0.0927913876374882
"669",0.103487613405812,"10^6",0.100798068371987
"670",0.112992993758228,"10^6",0.109459460619652
"671",0.123371447251193,"10^6",0.118821131311562
"672",0.134703166015951,"10^6",0.128930294241085
"673",0.14707570786437,"10^6",0.1398355540523
"674",0.160584672829767,"10^6",0.15158656839116
"675",0.175334441848303,"10^6",0.164233615300438
"676",0.191438983288556,"10^6",0.177827052000666
"677",0.20902273356118,"10^6",0.192416650579845
"678",0.228221558612926,"10^6",0.208050795805983
"679",0.249183803734285,"10^6",0.224775530517266
"680",0.272071439792412,"10^6",0.242633434861676
"681",0.297061314746,"10^6",0.26166232764231
"682",0.324346520112336,"10^6",0.281893780871671
"683",0.354137882944917,"10^6",0.303351443465987
"684",0.386665594849828,"10^6",0.326049176252867
"685",0.422180990627953,"10^6",0.349989009513022
"686",0.460958490286219,"10^6",0.375158945863459
"687",0.503297719423376,"10^6",0.401530646419291
"688",0.549525824374092,"10^6",0.42905705704184
"689",0.6,"10^6",0.457670054516181
"690",0.00107251873300198,"e(-tDd)",0.00107194379034958
"691",0.00117103002490219,"e(-tDd)",0.00117034463680532
"692",0.00127858961995388,"e(-tDd)",0.00127777257250561
"693",0.00139602860856651,"e(-tDd)",0.00139505461392275
"694",0.00152425441714945,"e(-tDd)",0.00152309333139033
"695",0.00166425781960537,"e(-tDd)",0.00166287371050489
"696",0.00181712059283214,"e(-tDd)",0.00181547062875353
"697",0.00198402387538584,"e(-tDd)",0.00198205700100706
"698",0.00216625729389038,"e(-tDd)",0.00216391265189686
"699",0.00236522892771171,"e(-tDd)",0.00236243397777125
"700",0.00258247618889143,"e(-tDd)",0.00257914446590723
"701",0.00281967770140687,"e(-tDd)",0.00281570614395121
"702",0.00307866627154617,"e(-tDd)",0.00307393203816142
"703",0.00336144304961765,"e(-tDd)",0.00335579972493882
"704",0.00367019299241813,"e(-tDd)",0.00366346606633938
"705",0.00400730174593538,"e(-tDd)",0.00399928322674503
"706",0.0043753740787338,"e(-tDd)",0.00436581607459841
"707",0.00477725400845429,"e(-tDd)",0.00476586108004817
"708",0.00521604677694144,"e(-tDd)",0.00520246682643033
"709",0.00569514284379537,"e(-tDd)",0.00567895626066872
"710",0.00621824408374123,"e(-tDd)",0.0061989508147976
"711",0.00678939239023802,"e(-tDd)",0.00676639653777711
"712",0.00741300090634078,"e(-tDd)",0.00738559238340786
"713",0.00809388812413047,"e(-tDd)",0.00806122080626714
"714",0.00883731511619062,"e(-tDd)",0.00879838082291273
"715",0.00964902618681073,"e(-tDd)",0.009602623699834
"716",0.0105352932570195,"e(-tDd)",0.0104799914323763
"717",0.0115029643264017,"e(-tDd)",0.0114370581796586
"718",0.0125595163861537,"e(-tDd)",0.0124809748187852
"719",0.0137131131922241,"e(-tDd)",0.0136195167767219
"720",0.0149726683449426,"e(-tDd)",0.014861135289259
"721",0.016347914162538,"e(-tDd)",0.0162150122225256
"722",0.0178494768807179,"e(-tDd)",0.0176911185723989
"723",0.0194889587593613,"e(-tDd)",0.0193002767294728
"724",0.0212790277307449,"e(-tDd)",0.0210542265604037
"725",0.0232335152819961,"e(-tDd)",0.0229656953085172
"726",0.02536752332809,"e(-tDd)",0.0250484712553125
"727",0.0276975409011762,"e(-tDd)",0.0273174810073628
"728",0.0302415715578683,"e(-tDd)",0.029788870177081
"729",0.0330192724889463,"e(-tDd)",0.0324800871074781
"730",0.0360521064063423,"e(-tDd)",0.0354099691464695
"731",0.0393635073810104,"e(-tDd)",0.0385988308010755
"732",0.0429790619130723,"e(-tDd)",0.0420685528910377
"733",0.0469267066333328,"e(-tDd)",0.0458426715694626
"734",0.0512369441637602,"e(-tDd)",0.0499464657790807
"735",0.0559430788048429,"e(-tDd)",0.054407041360108
"736",0.061081473870927,"e(-tDd)",0.0592534096126893
"737",0.066691832661912,"e(-tDd)",0.0645165576364809
"738",0.0728175052423136,"e(-tDd)",0.0702295072151755
"739",0.0795058233981114,"e(-tDd)",0.0764273583782307
"740",0.0868084663595217,"e(-tDd)",0.0831473130502928
"741",0.09478186011556,"e(-tDd)",0.0904286733870978
"742",0.103487613405812,"e(-tDd)",0.0983128084939902
"743",0.112992993758228,"e(-tDd)",0.1068430822326
"744",0.123371447251193,"e(-tDd)",0.116064733751238
"745",0.134703166015951,"e(-tDd)",0.126024701241428
"746",0.14707570786437,"e(-tDd)",0.136771378253034
"747",0.160584672829767,"e(-tDd)",0.14835429073323
"748",0.175334441848303,"e(-tDd)",0.160823681846423
"749",0.191438983288556,"e(-tDd)",0.174229990660294
"750",0.20902273356118,"e(-tDd)",0.188623210050151
"751",0.228221558612926,"e(-tDd)",0.204052108812554
"752",0.249183803734285,"e(-tDd)",0.220563303157797
"753",0.272071439792412,"e(-tDd)",0.238200163676353
"754",0.297061314746,"e(-tDd)",0.257001545796237
"755",0.324346520112336,"e(-tDd)",0.277000334957843
"756",0.354137882944917,"e(-tDd)",0.298221802560455
"757",0.386665594849828,"e(-tDd)",0.320681775539258
"758",0.422180990627953,"e(-tDd)",0.344384631582627
"759",0.460958490286219,"e(-tDd)",0.369321143846479
"760",0.503297719423376,"e(-tDd)",0.395466213850747
"761",0.549525824374092,"e(-tDd)",0.42277654921038
"762",0.6,"e(-tDd)",0.451188363905974
